id,pop_total,county,state,pop_class,year,broadband_pct,total_pop_enrolled,percent_total_pop_enrolled,margin_total_pop,geo_id_x,est_total_households,est_med_income_households,est_total_families,est_med_income_families,geo_id_y,est_total_pop_16_over,est_emp_pop_ratio_16_over,est_unemp_pop_ratio_16_over,geo_id_x,total_one_device,total_multi_device,total_without_device,total_households_org,geo_id_y,total_with_subs_org,total_without_subs_org,total_cellular_subs,total_with_cell_sub_only,total_subs,total_without_subs,total_subs_w_cell
0500000US36109,105740.0,Tompkins County,New York,Small Metro Area,2018.0,0.84100002,10866.0,26.8,758.0,0500000US36109,40250.0,57276.0,20642.0,85745.0,0500000US36109,89103.0,59.3,3.6,0500000US36109,30523.0,40898.0,5623.0,89103.0,0500000US36109,71367.0,,,,0.0,0.0,0.0
0500000US36111,181851.0,Ulster County,New York,Small Metro Area,2018.0,0.84200001,23841.0,60.8,906.0,0500000US36111,69154.0,63889.0,42744.0,86208.0,0500000US36111,151260.0,58.7,4.4,0500000US36111,66115.0,62193.0,14719.0,151260.0,0500000US36111,128351.0,,,,0.0,0.0,0.0
0500000US36113,65737.0,Warren County,New York,Small Metro Area,2018.0,0.81700003,8606.0,70.9,563.0,0500000US36113,28007.0,56482.0,17052.0,80079.0,0500000US36113,54356.0,57.0,4.7,0500000US36113,23947.0,21523.0,5854.0,54356.0,0500000US36113,51839.0,,,,0.0,0.0,0.0
0500000US36115,61302.0,Washington County,New York,Small Metro Area,2018.0,0.76499999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US36117,91283.0,Wayne County,New York,Small Metro Area,2018.0,0.764,14346.0,73.2,821.0,0500000US36117,35927.0,61515.0,24444.0,76792.0,0500000US36117,72934.0,60.7,4.3,0500000US36117,32372.0,29205.0,7362.0,72934.0,0500000US36117,68517.0,,,,0.0,0.0,0.0
0500000US36119,1004457.0,Westchester County,New York,Large Metro Area,2018.0,0.85000002,161403.0,65.8,2128.0,0500000US36119,352498.0,94811.0,238521.0,121990.0,0500000US36119,783313.0,62.0,5.1,0500000US36119,335737.0,318439.0,77004.0,783313.0,0500000US36119,505368.0,181588.0,49857.0,,225561.0,181588.0,275418.0
0500000US36121,40531.0,Wyoming County,New York,Micro Area,2018.0,0.75800002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US36123,24774.0,Yates County,New York,Micro Area,2018.0,0.71799999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37001,171415.0,Alamance County,North Carolina,Small Metro Area,2018.0,0.759,28196.0,69.7,1100.0,0500000US37001,64700.0,49979.0,40499.0,65163.0,0500000US37001,133308.0,58.0,5.4,0500000US37001,57036.0,52918.0,12294.0,133308.0,0500000US37001,94517.0,,,,25875.0,0.0,25875.0
0500000US37003,36444.0,Alexander County,North Carolina,Micro Area,2018.0,0.69700003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37005,10888.0,Alleghany County,North Carolina,Micro Area,2018.0,0.70600003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37007,22055.0,Anson County,North Carolina,Micro Area,2018.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37009,26577.0,Ashe County,North Carolina,Micro Area,2018.0,0.69400001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37011,17806.0,Avery County,North Carolina,Micro Area,2018.0,0.67199999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37013,44652.0,Beaufort County,North Carolina,Micro Area,2018.0,0.65399998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37015,17934.0,Bertie County,North Carolina,Micro Area,2018.0,0.55500001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37017,29606.0,Bladen County,North Carolina,Micro Area,2018.0,0.65200001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37019,136693.0,Brunswick County,North Carolina,Small Metro Area,2018.0,0.81200004,15473.0,71.2,1328.0,0500000US37019,56752.0,60496.0,38908.0,73557.0,0500000US37019,119042.0,46.3,5.4,0500000US37019,56913.0,41871.0,14281.0,119042.0,0500000US37019,102712.0,,,,0.0,0.0,0.0
0500000US37021,269452.0,Buncombe County,North Carolina,Medium Metro Area,2018.0,0.80899996,33857.0,65.5,1156.0,0500000US37021,108411.0,53980.0,62390.0,72958.0,0500000US37021,217209.0,61.4,2.6,0500000US37021,100302.0,84751.0,21452.0,217209.0,0500000US37021,194942.0,,,,12673.0,0.0,12673.0
0500000US37023,87570.0,Burke County,North Carolina,Small Metro Area,2018.0,0.68299997,13543.0,76.9,737.0,0500000US37023,36157.0,43663.0,23863.0,57276.0,0500000US37023,75242.0,54.2,7.3,0500000US37023,34624.0,28841.0,8006.0,75242.0,0500000US37023,65309.0,,,,0.0,0.0,0.0
0500000US37025,225804.0,Cabarrus County,North Carolina,Small Metro Area,2018.0,0.87700003,41530.0,69.8,1289.0,0500000US37025,73751.0,69679.0,54401.0,81038.0,0500000US37025,164370.0,63.6,5.4,0500000US37025,73639.0,66807.0,11323.0,164370.0,0500000US37025,119064.0,,,,30646.0,0.0,30646.0
0500000US37027,80652.0,Caldwell County,North Carolina,Small Metro Area,2018.0,0.74699998,11374.0,72.9,949.0,0500000US37027,31544.0,42257.0,22449.0,52565.0,0500000US37027,68180.0,55.1,7.4,0500000US37027,30803.0,26537.0,6480.0,68180.0,0500000US37027,61420.0,,,,0.0,0.0,0.0
0500000US37029,10355.0,Camden County,North Carolina,Micro Area,2018.0,0.83600003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37031,67686.0,Carteret County,North Carolina,Small Metro Area,2018.0,0.82400006,8906.0,68.7,838.0,0500000US37031,28720.0,54833.0,18202.0,68145.0,0500000US37031,58873.0,51.2,4.5,0500000US37031,26951.0,21965.0,6685.0,58873.0,0500000US37031,53704.0,,,,0.0,0.0,0.0
0500000US37033,22736.0,Caswell County,North Carolina,Micro Area,2018.0,0.63099998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37035,160610.0,Catawba County,North Carolina,Small Metro Area,2018.0,0.78800005,26595.0,70.2,1027.0,0500000US37035,62861.0,53454.0,43671.0,62855.0,0500000US37035,127730.0,59.0,7.4,0500000US37035,57644.0,50664.0,11121.0,127730.0,0500000US37035,105343.0,,,,10960.0,0.0,10960.0
0500000US37037,76285.0,Chatham County,North Carolina,Small Metro Area,2018.0,0.76800001,10874.0,75.5,1037.0,0500000US37037,28343.0,74959.0,20178.0,84795.0,0500000US37037,,,,,,,,,0500000US37037,49226.0,,,,0.0,0.0,0.0
0500000US37039,28774.0,Cherokee County,North Carolina,Micro Area,2018.0,0.699,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37041,13708.0,Chowan County,North Carolina,Micro Area,2018.0,0.671,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37043,11089.0,Clay County,North Carolina,Micro Area,2018.0,0.75999999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37045,99519.0,Cleveland County,North Carolina,Small Metro Area,2018.0,0.63099998,16537.0,73.9,1219.0,0500000US37045,34574.0,40690.0,23916.0,52444.0,0500000US37045,79201.0,50.5,6.3,0500000US37045,33017.0,32499.0,7513.0,79201.0,0500000US37045,59761.0,,,,16040.0,0.0,16040.0
0500000US37047,50623.0,Columbus County,North Carolina,Small Metro Area,2018.0,0.61500001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37049,100720.0,Craven County,North Carolina,Small Metro Area,2018.0,0.80599999,15941.0,64.3,1028.0,0500000US37049,40412.0,50509.0,27544.0,60991.0,0500000US37049,82120.0,45.7,7.5,0500000US37049,36152.0,33148.0,8549.0,82120.0,0500000US37049,60992.0,,,,0.0,0.0,0.0
0500000US37051,334728.0,Cumberland County,North Carolina,Medium Metro Area,2018.0,0.81700003,57157.0,64.6,1316.0,0500000US37051,127911.0,46716.0,80255.0,56991.0,0500000US37051,259386.0,48.7,7.5,0500000US37051,112724.0,110818.0,16568.0,259386.0,0500000US37051,132202.0,27783.0,,,108226.0,27783.0,108226.0
0500000US37053,28100.0,Currituck County,North Carolina,Micro Area,2018.0,0.80399996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37055,36915.0,Dare County,North Carolina,Micro Area,2018.0,0.87400007,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37057,168930.0,Davidson County,North Carolina,Small Metro Area,2018.0,0.759,27599.0,81.1,1256.0,0500000US37057,68761.0,45320.0,47046.0,54962.0,0500000US37057,135115.0,56.1,5.1,0500000US37057,59126.0,55760.0,12029.0,135115.0,0500000US37057,116429.0,,,,0.0,0.0,0.0
0500000US37059,42712.0,Davie County,North Carolina,Micro Area,2018.0,0.80899996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37061,48715.0,Duplin County,North Carolina,Micro Area,2018.0,0.60899997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37063,324833.0,Durham County,North Carolina,Medium Metro Area,2018.0,0.85399997,44242.0,53.1,1413.0,0500000US37063,127527.0,58073.0,74670.0,76640.0,0500000US37063,257813.0,66.2,3.1,0500000US37063,117989.0,107311.0,16335.0,257813.0,0500000US37063,136469.0,,,,91509.0,0.0,91509.0
0500000US37065,48900.0,Edgecombe County,North Carolina,Micro Area,2018.0,0.616,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37067,382590.0,Forsyth County,North Carolina,Medium Metro Area,2018.0,0.79300004,62660.0,67.7,1603.0,0500000US37067,150437.0,49166.0,92137.0,65486.0,0500000US37067,302037.0,57.6,5.4,0500000US37067,133161.0,122251.0,24631.0,302037.0,0500000US37067,202916.0,31081.0,,,82826.0,31081.0,82826.0
0500000US37069,68573.0,Franklin County,North Carolina,Small Metro Area,2018.0,0.75400001,10579.0,80.4,646.0,0500000US37069,26380.0,60598.0,19248.0,70785.0,0500000US37069,,,,,,,,,0500000US37069,36505.0,,,,0.0,0.0,0.0
0500000US37071,227943.0,Gaston County,North Carolina,Small Metro Area,2018.0,0.77700001,37004.0,73.1,1125.0,0500000US37071,84999.0,52741.0,56260.0,65805.0,0500000US37071,178929.0,59.1,4.2,0500000US37071,79958.0,73264.0,13984.0,178929.0,0500000US37071,139606.0,,,,28715.0,0.0,28715.0
0500000US37073,10478.0,Gates County,North Carolina,Micro Area,2018.0,0.671,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37075,8030.0,Graham County,North Carolina,Rural Area,2018.0,0.49700001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37077,60992.0,Granville County,North Carolina,Small Metro Area,2018.0,0.75699997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37079,20451.0,Greene County,North Carolina,Micro Area,2018.0,0.71899998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37081,541299.0,Guilford County,North Carolina,Medium Metro Area,2018.0,0.72600001,85844.0,58.0,2567.0,0500000US37081,209842.0,51803.0,133620.0,65924.0,0500000US37081,427824.0,59.4,5.4,0500000US37081,185552.0,176765.0,32855.0,427824.0,0500000US37081,242630.0,27863.0,21459.0,,142910.0,27863.0,164369.0
0500000US37083,48622.0,Halifax County,North Carolina,Micro Area,2018.0,0.56900001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37085,133568.0,Harnett County,North Carolina,Small Metro Area,2018.0,0.76300001,25105.0,68.8,907.0,0500000US37085,46015.0,51022.0,32968.0,60313.0,0500000US37085,103270.0,50.1,6.6,0500000US37085,46860.0,42030.0,6862.0,103270.0,0500000US37085,72157.0,11222.0,,,20938.0,11222.0,20938.0
0500000US37087,62089.0,Haywood County,North Carolina,Small Metro Area,2018.0,0.69099998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37089,116281.0,Henderson County,North Carolina,Small Metro Area,2018.0,0.79500008,16929.0,77.0,947.0,0500000US37089,49514.0,53706.0,32138.0,70738.0,0500000US37089,97547.0,56.5,3.3,0500000US37089,42495.0,36091.0,13477.0,97547.0,0500000US37089,90368.0,,,,0.0,0.0,0.0
0500000US37091,21552.0,Hertford County,North Carolina,Micro Area,2018.0,0.60000002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37093,52082.0,Hoke County,North Carolina,Small Metro Area,2018.0,0.78299993,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37095,4589.0,Hyde County,North Carolina,Rural Area,2018.0,0.55199999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37097,186693.0,Iredell County,North Carolina,Small Metro Area,2018.0,0.80199999,31220.0,76.0,1039.0,0500000US37097,68328.0,59341.0,50844.0,66671.0,0500000US37097,142536.0,62.3,4.2,0500000US37097,65109.0,57419.0,11126.0,142536.0,0500000US37097,118048.0,,,,13161.0,0.0,13161.0
0500000US37099,43109.0,Jackson County,North Carolina,Micro Area,2018.0,0.67199999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37101,215999.0,Johnston County,North Carolina,Small Metro Area,2018.0,0.76199996,38571.0,75.5,1405.0,0500000US37101,70001.0,60132.0,51274.0,64899.0,0500000US37101,156696.0,63.0,4.1,0500000US37101,71016.0,65176.0,10134.0,156696.0,0500000US37101,121933.0,,,,25292.0,0.0,25292.0
0500000US37103,9172.0,Jones County,North Carolina,Rural Area,2018.0,0.565,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37105,63285.0,Lee County,North Carolina,Small Metro Area,2018.0,0.74399996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37107,55122.0,Lenoir County,North Carolina,Small Metro Area,2018.0,0.74399996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37109,86810.0,Lincoln County,North Carolina,Small Metro Area,2018.0,0.78999996,13467.0,77.5,622.0,0500000US37109,34233.0,63782.0,24405.0,74327.0,0500000US37109,68773.0,62.7,4.4,0500000US37109,31311.0,27529.0,5378.0,68773.0,0500000US37109,63112.0,,,,0.0,0.0,0.0
0500000US37111,44578.0,McDowell County,North Carolina,Micro Area,2018.0,0.70099998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37113,37014.0,Macon County,North Carolina,Micro Area,2018.0,0.70699996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37115,21193.0,Madison County,North Carolina,Micro Area,2018.0,0.70500004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37117,22031.0,Martin County,North Carolina,Micro Area,2018.0,0.62099999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37119,1115482.0,Mecklenburg County,North Carolina,Large Metro Area,2018.0,0.86500001,184625.0,67.5,2649.0,0500000US37119,418135.0,63967.0,257010.0,80720.0,0500000US37119,863355.0,68.0,4.0,0500000US37119,396614.0,365150.0,46451.0,863355.0,0500000US37119,470289.0,99461.0,53585.0,,317668.0,99461.0,371253.0
0500000US37121,14903.0,Mitchell County,North Carolina,Micro Area,2018.0,0.671,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37123,25751.0,Montgomery County,North Carolina,Micro Area,2018.0,0.67299998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37125,99727.0,Moore County,North Carolina,Small Metro Area,2018.0,0.80700004,15105.0,74.2,1265.0,0500000US37125,40756.0,58531.0,26079.0,73155.0,0500000US37125,81077.0,52.5,3.8,0500000US37125,34872.0,29530.0,10893.0,81077.0,0500000US37125,67081.0,,,,0.0,0.0,0.0
0500000US37127,94970.0,Nash County,North Carolina,Small Metro Area,2018.0,0.73400003,15578.0,73.4,729.0,0500000US37127,37767.0,51601.0,24960.0,63268.0,0500000US37127,75869.0,58.9,5.5,0500000US37127,35217.0,29477.0,6780.0,75869.0,0500000US37127,41518.0,,,,29553.0,0.0,29553.0
0500000US37129,225702.0,New Hanover County,North Carolina,Small Metro Area,2018.0,0.83499998,32471.0,54.3,1611.0,0500000US37129,98151.0,52239.0,53225.0,72896.0,0500000US37129,194880.0,58.3,3.8,0500000US37129,84754.0,80830.0,16453.0,194880.0,0500000US37129,161748.0,,,,0.0,0.0,0.0
0500000US37131,17471.0,Northampton County,North Carolina,Micro Area,2018.0,0.51199996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37133,204576.0,Onslow County,North Carolina,Small Metro Area,2018.0,0.85500002,31269.0,66.9,1453.0,0500000US37133,66834.0,50639.0,48917.0,56808.0,0500000US37133,152605.0,44.3,7.8,0500000US37133,60300.0,71102.0,7609.0,152605.0,0500000US37133,116122.0,,,,21879.0,0.0,21879.0
0500000US37135,148696.0,Orange County,North Carolina,Small Metro Area,2018.0,0.87400007,22285.0,42.8,1296.0,0500000US37135,53959.0,72563.0,32935.0,103354.0,0500000US37135,120504.0,60.3,3.9,0500000US37135,48053.0,52023.0,7176.0,120504.0,0500000US37135,91688.0,,,,14366.0,0.0,14366.0
0500000US37137,12276.0,Pamlico County,North Carolina,Micro Area,2018.0,0.69300002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37139,40568.0,Pasquotank County,North Carolina,Micro Area,2018.0,0.74000001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37141,60203.0,Pender County,North Carolina,Small Metro Area,2018.0,0.75300002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37143,13005.0,Perquimans County,North Carolina,Micro Area,2018.0,0.69300002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37145,39097.0,Person County,North Carolina,Micro Area,2018.0,0.74399996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37147,170243.0,Pitt County,North Carolina,Small Metro Area,2018.0,0.78200001,26824.0,43.8,1390.0,0500000US37147,69288.0,42481.0,38161.0,56857.0,0500000US37147,145695.0,59.0,7.1,0500000US37147,60199.0,63045.0,9165.0,145695.0,0500000US37147,86707.0,,,,48645.0,0.0,48645.0
0500000US37149,19328.0,Polk County,North Carolina,Micro Area,2018.0,0.76300001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37151,144171.0,Randolph County,North Carolina,Small Metro Area,2018.0,0.70999998,22696.0,73.6,988.0,0500000US37151,54783.0,47653.0,38557.0,55268.0,0500000US37151,115053.0,60.3,4.6,0500000US37151,52786.0,45095.0,10455.0,115053.0,0500000US37151,99671.0,,,,6914.0,0.0,6914.0
0500000US37153,42946.0,Richmond County,North Carolina,Micro Area,2018.0,0.70199996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37155,116530.0,Robeson County,North Carolina,Small Metro Area,2018.0,0.542,23487.0,70.5,796.0,0500000US37155,46026.0,35037.0,30683.0,42513.0,0500000US37155,103123.0,47.8,4.7,0500000US37155,45495.0,41484.0,7494.0,103123.0,0500000US37155,30102.0,,,,67112.0,0.0,67112.0
0500000US37157,91096.0,Rockingham County,North Carolina,Small Metro Area,2018.0,0.68400002,15123.0,76.8,909.0,0500000US37157,37476.0,40688.0,25147.0,52624.0,0500000US37157,74874.0,51.6,6.1,0500000US37157,32409.0,29623.0,7882.0,74874.0,0500000US37157,56612.0,,,,13528.0,0.0,13528.0
0500000US37159,146875.0,Rowan County,North Carolina,Small Metro Area,2018.0,0.76600003,26498.0,73.0,1704.0,0500000US37159,53806.0,46035.0,35893.0,59598.0,0500000US37159,113492.0,57.1,6.6,0500000US37159,52212.0,42544.0,10170.0,113492.0,0500000US37159,89610.0,,,,17010.0,0.0,17010.0
0500000US37161,64444.0,Rutherford County,North Carolina,Small Metro Area,2018.0,0.66600001,9712.0,75.1,771.0,0500000US37161,26305.0,43111.0,17833.0,46322.0,0500000US37161,55558.0,50.3,9.5,0500000US37161,23112.0,22199.0,5867.0,55558.0,0500000US37161,47475.0,,,,0.0,0.0,0.0
0500000US37163,59036.0,Sampson County,North Carolina,Small Metro Area,2018.0,0.59600002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37165,34174.0,Scotland County,North Carolina,Micro Area,2018.0,0.58099997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37167,62504.0,Stanly County,North Carolina,Small Metro Area,2018.0,0.773,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37169,44520.0,Stokes County,North Carolina,Micro Area,2018.0,0.67500001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37171,71359.0,Surry County,North Carolina,Small Metro Area,2018.0,0.62600005,10808.0,77.1,979.0,0500000US37171,29230.0,48398.0,18984.0,66438.0,0500000US37171,58278.0,53.4,3.1,0500000US37171,24383.0,23947.0,6722.0,58278.0,0500000US37171,54174.0,,,,0.0,0.0,0.0
0500000US37173,14117.0,Swain County,North Carolina,Micro Area,2018.0,0.509,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37175,32986.0,Transylvania County,North Carolina,Micro Area,2018.0,0.78299993,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37177,3245.0,Tyrrell County,North Carolina,Rural Area,2018.0,0.60899997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37179,238267.0,Union County,North Carolina,Small Metro Area,2018.0,0.89200002,51000.0,74.8,1290.0,0500000US37179,77696.0,80337.0,61323.0,95029.0,0500000US37179,181743.0,64.8,3.9,0500000US37179,76777.0,76476.0,11656.0,181743.0,0500000US37179,148180.0,,,,21719.0,0.0,21719.0
0500000US37181,42578.0,Vance County,North Carolina,Micro Area,2018.0,0.65700001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37183,1129410.0,Wake County,North Carolina,Large Metro Area,2018.0,0.89699996,193438.0,66.0,2577.0,0500000US37183,408473.0,79970.0,271974.0,99529.0,0500000US37183,860242.0,68.2,3.3,0500000US37183,391513.0,362022.0,46973.0,860242.0,0500000US37183,566078.0,75155.0,60956.0,,197542.0,75155.0,258498.0
0500000US37185,18642.0,Warren County,North Carolina,Micro Area,2018.0,0.55900002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37187,11003.0,Washington County,North Carolina,Micro Area,2018.0,0.58099997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37189,54086.0,Watauga County,North Carolina,Small Metro Area,2018.0,0.80599999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37191,117333.0,Wayne County,North Carolina,Small Metro Area,2018.0,0.759,20979.0,69.8,888.0,0500000US37191,49019.0,40791.0,32860.0,48295.0,0500000US37191,96403.0,56.7,5.0,0500000US37191,41794.0,41214.0,8329.0,96403.0,0500000US37191,63036.0,,,,29774.0,0.0,29774.0
0500000US37193,65969.0,Wilkes County,North Carolina,Small Metro Area,2018.0,0.713,9870.0,75.3,704.0,0500000US37193,30123.0,43466.0,19108.0,53914.0,0500000US37193,56324.0,54.4,6.9,0500000US37193,24105.0,23124.0,6305.0,56324.0,0500000US37193,51912.0,,,,0.0,0.0,0.0
0500000US37195,78784.0,Wilson County,North Carolina,Small Metro Area,2018.0,0.73699999,15283.0,71.2,1166.0,0500000US37195,31817.0,42769.0,18572.0,61548.0,0500000US37195,64386.0,58.5,6.6,0500000US37195,28759.0,24494.0,5929.0,64386.0,0500000US37195,33313.0,,,,25606.0,0.0,25606.0
0500000US37197,37214.0,Yadkin County,North Carolina,Micro Area,2018.0,0.68599999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US37199,18470.0,Yancey County,North Carolina,Micro Area,2018.0,0.64200002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US38001,2200.0,Adams County,North Dakota,Rural Area,2018.0,0.78400004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US38003,10853.0,Barnes County,North Dakota,Micro Area,2018.0,0.76300001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US38005,5964.0,Benson County,North Dakota,Rural Area,2018.0,0.56900001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US38007,945.0,Billings County,North Dakota,Rural Area,2018.0,0.68099999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US38009,6379.0,Bottineau County,North Dakota,Rural Area,2018.0,0.78600001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US38011,2993.0,Bowman County,North Dakota,Rural Area,2018.0,0.792,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US38013,2201.0,Burke County,North Dakota,Rural Area,2018.0,0.69400001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US38015,98458.0,Burleigh County,North Dakota,Small Metro Area,2018.0,0.82099998,14117.0,63.5,886.0,0500000US38015,40736.0,71172.0,25038.0,99026.0,0500000US38015,75865.0,69.6,1.8,0500000US38015,34412.0,29731.0,6717.0,75865.0,0500000US38015,69128.0,,,,0.0,0.0,0.0
0500000US38017,184525.0,Cass County,North Dakota,Small Metro Area,2018.0,0.83999997,27352.0,52.2,1055.0,0500000US38017,74343.0,62418.0,41846.0,87222.0,0500000US38017,143997.0,72.3,2.6,0500000US38017,62236.0,62779.0,9272.0,143997.0,0500000US38017,126765.0,,,,0.0,0.0,0.0
0500000US38019,3704.0,Cavalier County,North Dakota,Rural Area,2018.0,0.80399996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US38021,4999.0,Dickey County,North Dakota,Rural Area,2018.0,0.79699999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US38023,2195.0,Divide County,North Dakota,Rural Area,2018.0,0.56900001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US38025,4095.0,Dunn County,North Dakota,Rural Area,2018.0,0.78400004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US38027,2347.0,Eddy County,North Dakota,Rural Area,2018.0,0.71600002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US38029,3301.0,Emmons County,North Dakota,Rural Area,2018.0,0.58700001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US38031,3397.0,Foster County,North Dakota,Rural Area,2018.0,0.759,,,,,,,,,,,,,,,,,,,,,,,,,
